Committee ID|Date Received|Committee ID Expenditure is For|Support/Oppose|Nature of Expenditure|Expenditure Date|Amount|Description|Line ID|Committee Name Expenditure is For
99PPC00002|01/10/2011|10CAC01398|0|I|11/02/2010|198.13|DESIGN, PRINTING, POSTAGE OF MAIL PIECES, PRINTING OF DOOR HANGER||COMMITTEE TO ELECT TOM DIERKS
99PPC00002|01/10/2011|06CAC00807|1|I|10/19/2010|1471.47|DESIGN, PRINTING, POSTAGE OF MAIL PIECES, PRINTING OF DOOR HANGER||MCGILL FOR LEGISLATURE
99PPC00002|01/10/2011|06CAC00807|1|I|10/31/2010|526.68|DESIGN, PRINTING, POSTAGE OF MAIL PIECES, PRINTING OF DOOR HANGER||MCGILL FOR LEGISLATURE
99PPC00002|01/10/2011|10CAC01422|1|I|10/19/2010|4049.8|DESIGN, PRINTING, POSTAGE OF MAIL PIECES, PRINTING OF DOOR HANGER||TERESA WHITEHEAD FOR LEGISLATURE
99PPC00002|01/10/2011|10CAC01422|1|I|10/28/2010|1028.75|DESIGN, PRINTING, POSTAGE OF MAIL PIECES, PRINTING OF DOOR HANGER||TERESA WHITEHEAD FOR LEGISLATURE
99PPC00002|01/10/2011|10CAC01392|1|I|10/28/2010|527.75|DESIGN, PRINTING, POSTAGE OF MAIL PIECES CALLS||BURKE HARR FOR LEGISLATURE 
99PPC00002|01/10/2011|10CAC01410|0|I|10/19/2010|2024.9|DESIGN, PRINTING, POSTAGE OF MAIL PIECES CALLS||CITIZENS TO ELECT JIM SMITH
99PPC00055|01/11/2011|09CAC01385|0|I|11/14/2010|194.91|GOLDENROD PRINTING - SLATE CARDS||BOUCHER FOR COUNTY ATTORNEY
99PPC00055|01/11/2011|09CAC01385|0|I|11/17/2010|110.24|JIM ROGERS - REIMBURSE FOR ROBO CALLS||BOUCHER FOR COUNTY ATTORNEY
99PPC00055|01/11/2011|06CAC00807|0|I|11/17/2010|110.23|JIM ROGERS - REIMBURSE ROBOCALLS||MCGILL FOR LEGISLATURE
99PPC00055|01/11/2011|06CAC00832|0|I|11/17/2010|110.23|JIM ROGERS - REIMBURSE ROBO CALLS||WALLMAN FOR LEGISLATURE
99PPC00055|01/11/2011|10CAC01394|0|I|11/14/2010|194.91|GOLDENROD PRINTING - SLATE CARDS||STEWART FOR SECRETARY OF STATE
99PPC00055|01/11/2011|10CAC01480|0|I|11/14/2010|194.91|GOLDENROD PRINTING - SLATE CARDS||MEISTER FOR GOVERNOR
99PPC00055|01/11/2011|10CAC01480|0|I|11/17/2010|110.24|JIM ROGERS - REIMBURSE ROBOCALLS||MEISTER FOR GOVERNOR
99PPC00055|01/11/2011|11CAC01560|0|I|11/14/2010|155.72|GOLDENROD PRINTING - SLATE CARDS||PAUL WEBER FOR NRD
99PPC00055|01/11/2011|11CAC01561|0|I|11/14/2010|529.65|GOLDENROD PRINTING - SLATE CARD||IVY HARPER FOR HOUSE OF REPRESENTIVES
10PPC00067|01/11/2011|10CAC01480|0|D|10/28/2010|300|||MEISTER FOR GOVERNOR
99PPC00031|04/25/2011|11CAC01571|0|I|04/18/2011|238.95|PAID CALLS IN SUPPORT||FRIENDS OF CHAD WRIGHT
99PPC00003|01/11/2011|10CAC01398|1|I|10/29/2010|4940|GOLDENROD PRINTING - MAIL PIECE||COMMITTEE TO ELECT TOM DIERKS
99PPC00003|01/11/2011|10CAC01440|1|I|10/29/2010|4940|GOLDENROD PRINTING - MAIL PIECE||LYDIA BRASCH FOR LEGISLATURE
99PPC00043|01/13/2011|99CAC00424|0|I|10/27/2010|61.25|NEWSPAPER AD||LEE TERRY FOR CONGRESS
99PPC00043|01/13/2011|09CAC01386|0|I|10/27/2010|61.25|NEWSPAPER AD||RITA SANDERS FOR MAYOR
99PPC00043|01/13/2011|10CAC01420|0|I|10/27/2010|61.25|NEWSPAPER AD||REELECT DAVID P. BLACK FOR MAYOR
99PPC00043|01/13/2011|11CAC01563|0|I|10/27/2010|61.25|NEWSPAPER AD||KIM HAWLEY FOR BELLEVUE SCHOOL BOARD (NR)
99PPC00043|01/13/2011|06CAC00946|0|I|10/27/2010|61.25|NEWSPAPER AD||DAVID KLUG FOR NRD (NOT REGISTERED)
99PPC00031|01/28/2011|10CAC01421|0|I|10/28/2010|71.6|POSTAGE & PRINTING||COMMITTEE TO ELECT CHAD WRIGHT
99PPC00031|01/28/2011|11CAC01564|0|I|10/28/2010|71.6|POSTAGE & PRINTING||SETH RYE FOR LANCASTER CO CLERK (NR)
99PPC00031|01/28/2011|99CAC00125|0|I|10/28/2010|71.6|POSTAGE & PRINTING||WAGNER FOR SHERIFF
99PPC00031|01/28/2011|99CAC00592|0|I|10/28/2010|71.6|POSTAGE & PRINTING||SUE KIRKLAND FOR CLERK OF THE DISTRICT COURT
99PPC00003|03/08/2011|05CAC00724|0|K|02/28/2011|142.46|PHONE BANKING||CITIZENS FOR BEUTLER 
99PPC00031|03/22/2011|11CAC01566|0|D|03/10/2011|150|||BUFFINGTON FOR MAYOR 2011 
99PPC00031|03/22/2011|11CAC01568|0|D|03/17/2011|500|||NELSON FOR CITY COUNCIL
99PPC00031|03/22/2011|11CAC01573|0|D|03/21/2011|500|||MELISSA HILTY FOR LINCOLN CITY COUNCIL #1 (NR)
99PPC00003|03/28/2011|99CAC00248|0|I|03/08/2011|990.56|RED STATE STRATEGIES-AUTOMATED CALLS||JONATHAN COOK FOR COUNCIL (AT LARGE)
99PPC00055|06/22/2010|10CAC01486|0|I|05/07/2010|125|GOLDENROD PRINTING- SLATE CARDS||GREG BUTCHER FOR COUNTY BOARD
99PPC00002|06/21/2010|10CAC01405|0|I|05/01/2010|1685.32|DESIGN, PRINTING, POSTAGE FOR MAIL PIECE ADVOCACY CALLS PRINTING-CAMPAIGN MATERIALS||COMMITTEE TO ELECT JOHN LILLIS
99PPC00031|04/25/2011|99CAC00003|1|I|04/18/2011|1182.59|QUALITY PRESS - MAIL PIECE  POST OFFICE - POSTAGE FOR MAILING    ||SOUTHWEST VOTERS FOR COOK (DISTRICT 3)
99PPC00003|04/25/2011|99CAC00003|0|I|03/30/2011|1565.22|GOLDENROD PRINTING - MAIL PIECE AND POSTAGE||SOUTHWEST VOTERS FOR COOK (DISTRICT 3)
99PPC00002|04/25/2011|11CAC01571|0|I|04/14/2011|2044.61|CORNERSTONE PRINTING, MAJORITY STRATEGIES, USPS - PRINTING OF DOOR HANGERS, PRINTING AND MAILING OF MAIL PIECE||FRIENDS OF CHAD WRIGHT
99PPC00031|06/10/2011|11CAC01571|0|D|04/19/2011|2000|||FRIENDS OF CHAD WRIGHT
99PPC00003|06/13/2011|11CAC01571|1|I|04/25/2011|544.88|ALL NEEDS COMPUTER & MAILING SERVICES INC. - MAIL PIECE||FRIENDS OF CHAD WRIGHT
99PPC00003|06/13/2011|99CAC00011|1|I|05/03/2011|887.03|GOLDENROD PRINTING - MAIL PIECE||JON CAMP FOR CITY COUNCIL COMMITTEE
99PPC00003|06/13/2011|99CAC00011|1|I|04/29/2011|307.09|GOLDENROD PRINTING - MAIL PIECE||JON CAMP FOR CITY COUNCIL COMMITTEE
99PPC00003|06/13/2011|99CAC00011|1|I|04/30/2011|887.03|GOLDENROD PRINTING - MAIL PIECE||JON CAMP FOR CITY COUNCIL COMMITTEE
99PPC00003|06/13/2011|99CAC00011|1|I|04/29/2011|183.68|ROGERS, JIM - PHONE BANK||JON CAMP FOR CITY COUNCIL COMMITTEE
99PPC00003|06/13/2011|11CAC01569|0|I|04/29/2011|1970|UNIONIST PRINTING - MAIL PIECE||CARL ESKRIDGE FOR CITY COUNCIL
99PPC00002|06/13/2011|11CAC01568|0|I|04/24/2011|747.54|BROADNET TELESERVICES, LLC - POLLING||NELSON FOR CITY COUNCIL
99PPC00003|02/01/2012|05CAC00724|0|D|07/10/2011|3000|||CITIZENS FOR BEUTLER 
99PPC00003|10/04/2010|10CAC01480|0|K|08/03/2010|113.94|BLUE STATE DIGITAL, LLC - EMAIL BLASTS||MEISTER FOR GOVERNOR
99PPC00003|10/04/2010|10CAC01480|0|K|08/04/2010|108.94|BLUE STATE DIGITAL, LLC - EMAIL BLASTS||MEISTER FOR GOVERNOR
99PPC00003|10/04/2010|10CAC01480|0|K|08/06/2010|112.08|BLUE STATE DIGITAL, LLC - EMAIL BLASTS  ||MEISTER FOR GOVERNOR
99PPC00003|10/04/2010|10CAC01480|0|K|08/10/2010|42.39|BLUE STATE DIGITAL, LLC - EMAIL BLASTS||MEISTER FOR GOVERNOR
99PPC00003|10/04/2010|10CAC01480|0|K|09/15/2010|68.4|BLUE STATE DIGITAL, LLC - EMAIL BLASTS||MEISTER FOR GOVERNOR
99PPC00003|10/04/2010|10CAC01480|0|K|07/31/2010|206.25|CAPITOL PARK OFFICE - RENT||MEISTER FOR GOVERNOR
99PPC00032|10/20/2010|10CAC01553|0|D|10/08/2010|400|NONE||DON KURRE FOR NORTH PLATTE CITY COUNCIL (NR)
99PPC00002|01/10/2011|06CAC00832|1|I|10/28/2010|1130|DESIGN, PRINTING, POSTAGE OF MAIL PIECES, PRINTING OF DOOR HANGER||WALLMAN FOR LEGISLATURE
99PPC00002|01/10/2011|10CAC01488|1|I|10/28/2010|1153.42|DESIGN, PRINTING, POSTAGE OF MAIL PIECES, PRINTING OF DOOR HANGER||JUSTIN COOK FOR SAUNDERS COUNTY ATTORNEY
99PPC00023|02/24/2009|99CAC00439|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||DIANE BATTIATO FOR REGISTER OF DEEDS
99PPC00023|02/24/2009|07CAC01063|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||FRIENDS FOR HEATH MELLO
99PPC00023|02/24/2009|07CAC01035|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||NORDQUIST FOR LEGISLATURE
99PPC00023|02/24/2009|08CAC01168|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||DENNIS WOMACK FOR LEGISLATURE (NOT REGISTERED)
99PPC00023|02/24/2009|08CAC01106|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||COMMITTEE TO ELECT BRENDA COUNCIL
99PPC00023|02/24/2009|07CAC01061|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||TANYA COOK FOR LEGISLATURE
99PPC00023|02/24/2009|07CAC01050|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||FRIENDS FOR REX MOATS
99PPC00023|02/24/2009|08CAC01181|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||VALDEZ FOR STATE BOARD OF EDUCATION
99PPC00023|02/24/2009|08CAC01205|0|D|08/05/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||PATRICK LEAHY FOR METRO COLLEGE
99PPC00023|02/24/2009|10CAC01499|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||HARTNETT FOR LEARNING COMMUNITY(NOT REGISTERED)
99PPC00023|02/24/2009|08CAC01245|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||SCAHILL FOR LEARNING COMMUNITY (NOT REGISTERED)
99PPC00023|02/24/2009|08CAC01194|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||SYNOWIECKI FOR LEARNING COMMUNITY
99PPC00023|02/24/2009|08CAC01199|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||CARTER MCCANN COMMITTEE (NOT REGISTERED)
99PPC00023|02/24/2009|08CAC01201|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||JULIE BREWER FOR LEARNING COMMUNITY (NR)
99PPC00023|02/24/2009|08CAC01235|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||TERESA VANN FOR LEARNING COMMUNITY (NR)
99PPC00023|02/24/2009|08CAC01231|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||LARRY BRADLEY FOR NRD
99PPC00023|02/24/2009|08CAC01213|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||RICK KOLOWSKI FOR LEARNING COUNCIL (NR)
99PPC00023|02/24/2009|99CAC00620|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||ANNE MCGUIRE FOR OPPD
99PPC00023|02/24/2009|10CAC01528|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||DOUG MCELWAIN FOR ESU #3 (NR)
99PPC00023|02/24/2009|06CAC00893|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||AMY LINDSAY FOR MUD BOARD
99PPC00023|02/24/2009|08CAC01224|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||TOM DOWD FOR MUD
99PPC00023|02/24/2009|10CAC01530|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||RON WANEK FOR MUD BOARD (NR)
99PPC00023|02/24/2009|10CAC01533|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||CARROLL SMITH FOR VALLEY MAYOR (NR)
99PPC00023|02/24/2009|10CAC01534|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||GARY SATHER FOR BENNINGTON CITY COUNCIL (NR)
99PPC00023|02/24/2009|10CAC01535|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||MAUREEN KONWINSKI FOR RALSTON CITY COUNCIL (NR)
99PPC00023|02/24/2009|10CAC01538|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||BRYON UECKERT FOR VALLEY CITY COUNCIL (NR)
99PPC00023|02/24/2009|10CAC01540|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||BRAD RENTER FOR BENNINGTON BOARD OF ED (NR)
99PPC00023|02/24/2009|10CAC01543|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||THOMAS GRIMM FOR DO. CO. WEST BD. OF ED. (NR)
99PPC00023|02/24/2009|99CAC00320|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||NANCY HUSTON FOR SCHOOL BOARD
99PPC00023|02/24/2009|08CAC01202|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||OMAHA SCHOOL BOARD CAMPAIGN (MAHLOCH)
99PPC00023|02/24/2009|99CAC00687|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||KOPPLIN FOR LEGISLATURE
99PPC00023|02/24/2009|07CAC01063|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||FRIENDS FOR HEATH MELLO
99PPC00023|02/24/2009|07CAC01044|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||COMMITTEE TO ELECT TOM RICHARDS SARPY CO COMM
99PPC00023|02/24/2009|08CAC01149|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||MCLAUGHLIN FOR SARPY CO COMMISSIONER
99PPC00023|02/24/2009|08CAC01225|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||STEVE KNUTSON FOR BELLEVUE CITY COUNCIL (NR)
99PPC00023|02/24/2009|08CAC01206|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||CAROL BLOOD FOR CITY COUNCIL BELLEVUE (NR)
99PPC00023|02/24/2009|08CAC01197|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||HARTFIELD FOR LAVISTA CITY COUNCIL(NOT REGISTERED)
99PPC00023|02/24/2009|10CAC01499|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||HARTNETT FOR LEARNING COMMUNITY(NOT REGISTERED)
99PPC00023|02/24/2009|08CAC01245|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||SCAHILL FOR LEARNING COMMUNITY (NOT REGISTERED)
99PPC00023|02/24/2009|08CAC01199|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||CARTER MCCANN COMMITTEE (NOT REGISTERED)
99PPC00023|02/24/2009|08CAC01201|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||JULIE BREWER FOR LEARNING COMMUNITY (NR)
99PPC00023|02/24/2009|08CAC01235|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||TERESA VANN FOR LEARNING COMMUNITY (NR)
99PPC00003|10/04/2010|10CAC01480|0|K|08/30/2010|412.5|CAPITOL PARK OFFICE - RENT||MEISTER FOR GOVERNOR
99PPC00003|10/04/2010|10CAC01480|0|K|08/31/2010|42.5|COPIES||MEISTER FOR GOVERNOR
99PPC00042|01/24/2012|08CAC01206|0|D|03/11/2011|100|||CAROL BLOOD FOR CITY COUNCIL BELLEVUE (NR)
99PPC00003|03/28/2011|05CAC00724|0|I|03/08/2011|522.74|RED STATE STRATEGIES-AUTOMATED CALLS||CITIZENS FOR BEUTLER 
99PPC00003|04/25/2011|11CAC01575|0|K|04/01/2011|1500|CAMPAIGN MANAGEMENT||BOBBI FOR COUNCIL
99PPC00002|04/25/2011|11CAC01568|0|I|04/14/2011|2219.03|CORNERSTONE PRINTING, MAJORITY STRATEGIES, USPS - PRINTING OF DOOR HANGERS, PRINTING AND MAILING OF MAIL PIECE||NELSON FOR CITY COUNCIL
99PPC00031|06/10/2011|11CAC01571|0|I|04/26/2011|865.8|QUALITY PRESS U.S. POSTMASTER - DIRECT MAIL||FRIENDS OF CHAD WRIGHT
99PPC00003|06/13/2011|99CAC00011|1|I|05/01/2011|307.9|GOLDENROD PRINTING - MAIL PIECE||JON CAMP FOR CITY COUNCIL COMMITTEE
99PPC00003|06/13/2011|11CAC01571|1||05/30/2011|335.13|ALL NEEDS COMPUTER & MAILING SERVICES INC - MAIL PIECE||FRIENDS OF CHAD WRIGHT
99PPC00003|06/13/2011|99CAC00011|1|I|05/02/2011|887.03|GOLDENROD PRINTING - MAIL PIECE||JON CAMP FOR CITY COUNCIL COMMITTEE
99PPC00003|06/13/2011|11CAC01568|1|I|05/02/2011|374.5|GOLDENROD PRINTING - MAIL PIECE||NELSON FOR CITY COUNCIL
99PPC00003|06/13/2011|11CAC01568|1|I|05/01/2011|952.3|GOLDENROD PRINTING - MAIL PIECE||NELSON FOR CITY COUNCIL
99PPC00003|06/13/2011|99CAC00011|1|I|05/04/2011|307.9|GOLDENROD PRINTING - MAIL PIECE||JON CAMP FOR CITY COUNCIL COMMITTEE
99PPC00003|01/11/2011|10CAC01398|0|I|10/28/2010|1200|MAIL PIECE||COMMITTEE TO ELECT TOM DIERKS
99PPC00042|01/24/2012|11CAC01593|0|D|09/21/2011|150|||WILLIAM FORSEE METRO COMMUNITY COLLEGE/REGENT -NR 
99PPC00042|01/24/2012|12CAC01608|0|D|11/16/2011|25|||LINDA MCDERMITT FOR MCC (NOT REGISTERED)
99PPC00042|01/24/2012|12CAC01612|0|D|09/21/2011|100|||STEVE DAWES FOR BELLEVUE CITY COUNCIL(NOT REGISTER
99PPC00002|06/21/2010|10CAC01431|0|I|04/30/2010|515.13|DESIGN, PRINTING, POSTAGE FOR MAIL PIECE  ADVOCACY CALLS  PRINTING-CAMPAIGN MATERIALS||BOB TIEMANN FOR LEGISLATURE
99PPC00002|06/21/2010|10CAC01405|0|I|04/29/2010|1478.74|DESIGN, PRINTING, POSTAGE FOR MAIL PIECE  ADVOCACY CALLS  PRINTING-CAMPAIGN MATERIALS||COMMITTEE TO ELECT JOHN LILLIS
99PPC00055|10/05/2010|10CAC01394|0|I|09/10/2010|333|NE DEMOCRATIC PARTY - LARGE CAMPAIGN SIGNS||STEWART FOR SECRETARY OF STATE
99PPC00042|09/27/2010|99PPC00003|0|D|06/27/2010|720|NONE||NE DEMOCRATIC PARTY
99PPC00003|10/04/2010|10CAC01480|0|K|08/01/2010|112.05|BLUE STATE DIGITAL, LLC - EMAIL BLASTS||MEISTER FOR GOVERNOR
99PPC00055|10/05/2010|10CAC01480|0|I|09/10/2010|333|NE DEMOCRATIC PARTY - LARGE CAMPAIGN SIGNS||MEISTER FOR GOVERNOR
99PPC00032|06/21/2010|10CAC01480|0|D|10/08/2010|250|||MEISTER FOR GOVERNOR
99PPC00002|10/25/2010|05CAC00760|0|I|10/14/2010|3894.68|DESIGN, PRINTING, POSTAGE MAIL PIECES  DESIGN, PRINTING OF DOOR HANGER||KENT ROGERT FOR LEGISLATURE
99PPC00023|02/24/2009|99CAC00155|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||TOM CAVANAUGH FOR COUNTY CLERK
99PPC00023|02/24/2009|08CAC01098|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||FRIENDS FOR MARC KRAFT
99PPC00023|02/24/2009|99CAC00662|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||HOWARD FOR LEGISLATURE
99PPC00023|02/24/2009|08CAC01095|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||FRIENDS FOR STEVE BROCK
99PPC00023|02/24/2009|06CAC00943|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||GARY KIEL FOR METROPOLITAN COMMUNITY COLLEGE BOARD
99PPC00023|02/24/2009|10CAC01518|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||ROBERT KLUG FOR LEARNING COMM. (NR)
99PPC00023|02/24/2009|10CAC01519|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||MELVIN MUHAMMAD FOR LEARNING COMM. (NR)
99PPC00023|02/24/2009|10CAC01521|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||JUSTIN WAYNE FOR LEARNING COMM. (NR)
99PPC00023|02/24/2009|08CAC01131|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||CHANG FOR LEARNING COMMUNITY COMMITTEE
99PPC00023|02/24/2009|10CAC01523|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||SONYA STEJSKAL FOR LEARNING COMM. (NR)
99PPC00023|02/24/2009|10CAC01525|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||WAYNE MATTSON FOR LEARNING COMM. (NR)
99PPC00023|02/24/2009|10CAC01526|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||DOROTHY LANPHIER FOR NRD (NR)
99PPC00023|02/24/2009|10CAC01527|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||DENNY WILKINS FOR ESU #3 (NR)
99PPC00023|02/24/2009|08CAC01190|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||PRESTON LOVE JR.  (NOT REGISTERED)
99PPC00023|02/24/2009|10CAC01531|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||MARY JOHNSON FOR BENNINGTON MAYOR (NR)
99PPC00023|02/24/2009|10CAC01532|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||MARY CAFFEY FOR VALLEY MAYOR (NR)
99PPC00023|02/24/2009|10CAC01537|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||BETTY WILLMER FOR VALLEY CITY COUNCIL (NR)
99PPC00023|02/24/2009|10CAC01542|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||GRACE TRAYNOR DO. CO. WEST BD. OF ED.
99PPC00023|02/24/2009|10CAC01544|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||LOUIS LESTER FOR FORT CALHOUN BOARD OF ED (NR)
99PPC00023|02/24/2009|10CAC01546|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||MARY ELLEN DRICKEY FOR OPS BOARD (NR)
99PPC00023|02/24/2009|08CAC01226|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||FAMILIES FOR RYAN HINSLEY
99PPC00023|02/24/2009|08CAC01194|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||SYNOWIECKI FOR LEARNING COMMUNITY
99PPC00002|10/04/2010|10CAC01466|0|K|09/09/2010|320.84|MAIL PIECE: CORNERSTONE - DESIGN & PRINTING; USPS - POSTAGE.||KNABE FOR LEGISLATURE
99PPC00002|04/25/2011|11CAC01568|0|K|04/15/2011|210.45|CORNERSTONE PRINTING, MAJORITY STRATEGIES, USPS - PRINTING OF DOOR HANGERS, PRINTING AND MAILING OF MAIL PIECE||NELSON FOR CITY COUNCIL
99PPC00003|03/08/2011|05CAC00724|0|I|03/01/2011|786|PHONE BANKING||CITIZENS FOR BEUTLER 
99PPC00003|03/08/2011|05CAC00724|0|I|03/01/2011|984|PHONE BANKING||CITIZENS FOR BEUTLER 
99PPC00003|03/08/2011|05CAC00724|0|I|03/01/2011|846|PHONE BANKING||CITIZENS FOR BEUTLER 
99PPC00003|03/08/2011|05CAC00724|0|I|03/01/2011|160|PHONE BANKING||CITIZENS FOR BEUTLER 
99PPC00003|01/11/2011|05CAC00744|0|I|11/06/2010|468.66|GOLDENROD PRINTING - WALK CARD||CONRAD FOR LEGISLATURE
99PPC00002|04/25/2011|11CAC01571|0|K|04/15/2011|428.05|CORNERSTONE PRINTING, MAJORITY STRATEGIES, USPS - PRINTING OF DOOR HANGERS, PRINTING AND MAILING OF MAIL PIECE||FRIENDS OF CHAD WRIGHT
99PPC00042|01/24/2012|99CAC00178|0|D|03/22/2011|100|||PEOPLE FOR PREISTER
99PPC00031|06/10/2011|11CAC01571|0|I|04/30/2011|743.5|CAMPAIGN HQ - LIVE PHONE CALLS||FRIENDS OF CHAD WRIGHT
99PPC00003|06/13/2011|11CAC01578|0|D|04/21/2011|1000|||ANNA WISHART FOR AIRPORT AUTHORITY 
99PPC00023|02/24/2009|10CAC01522|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||DAVID WILKEN FOR LEARNING COMM (NR)
99PPC00023|02/24/2009|10CAC01536|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||BEN PREIS FOR RALSTON CITY COUNCIL (NR)
99PPC00023|02/24/2009|10CAC01539|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||GARRY LEE FOR WATERLOO BOARD OF TRUSTEES (NR)
99PPC00023|02/24/2009|10CAC01541|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||DOUGLAS LAAKER FOR BENNINGTON BOARD OF ED (NR)
99PPC00023|02/24/2009|10CAC01545|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||FRITZ STANEK FOR OPS BOARD (NR)
99PPC00023|02/24/2009|10CAC01547|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||MOLLY HUNT-SPISAK FOR OPS BOARD (NR)
99PPC00023|02/24/2009|08CAC01153|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||NEIGHBORS FOR KERSTEN BORER (NR)
99PPC00023|02/24/2009|10CAC01549|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||MARK ELLERBECK FOR LAVISTA CITY COUNCIL (NR)
99PPC00023|02/24/2009|08CAC01200|0|D|11/15/2008|370|SLATE BROCHURE FOR 08 GENERAL ELECTION||CINDY COPICH FOR SCHOOL BOARD (NOT REGISTERED)
