Form ID Number|Committee ID|Date Received|Committee Expenditure ID|Support/Oppose|Nature of Expenditure|Expenditure Date|Amount|Expense Category|Expenditure Committee Name
14670|99PAC00131|04/10/2008|99PPC00010|0|D|03/07/2008|250|028|CASS COUNTY DEMOCRATS
16378|99PAC00069|06/23/2008|07CAC01062|0|E|05/01/2008|31.8|026|KATHY CAMPBELL FOR LEGISLATURE
16379|99PAC00069|06/23/2008|08CAC01089|0|E|05/29/2008|4218.13|026|KEN HAAR FOR LEGISLATURE
16380|99PAC00069|06/23/2008|99CAC00687|0|E|05/01/2008|31.8|026|KOPPLIN FOR LEGISLATURE
16381|99PAC00069|06/23/2008|08CAC01081|0|D|05/21/2008|1000|026|LORENZEN 2008
16382|99PAC00069|06/23/2008|08CAC01081|0|E|05/29/2008|1347.86|026|LORENZEN 2008
16383|99PAC00069|06/23/2008|99CAC00618|0|E|05/01/2008|31.8|026|LOUDEN FOR LEGISLATURE
16384|99PAC00069|06/23/2008|99CAC00647|0|E|05/01/2008|31.8|026|MIKE FLOOD FOR LEGISLATURE
16385|99PAC00069|06/23/2008|07CAC01052|0|E|05/01/2008|31.8|026|MIKE GLOOR FOR LEGISLATURE
16386|99PAC00069|06/23/2008|07CAC01052|0|E|05/29/2008|1347.86|026|MIKE GLOOR FOR LEGISLATURE
16388|99PAC00069|06/23/2008|99PPC00003|0|D|05/08/2008|2250|028|NE DEMOCRATIC PARTY
16389|99PAC00069|06/23/2008|99PPC00003|0|D|05/16/2008|2500|028|NE DEMOCRATIC PARTY
16390|99PAC00069|06/23/2008|99PPC00002|0|D|05/08/2008|500|028|NE REPUBLICAN PARTY
16391|99PAC00069|06/23/2008|06IRC00475|0|E|05/06/2008|10000|026|NEBRASKANS FOR RESPONSIBLE GOVERNMENT
16392|99PAC00069|06/23/2008|06IRC00475|0|E|05/07/2008|5000|026|NEBRASKANS FOR RESPONSIBLE GOVERNMENT
16393|99PAC00069|06/23/2008|07CAC01035|0|E|05/29/2008|1347.86|026|NORDQUIST FOR LEGISLATURE
16394|99PAC00069|06/23/2008|08CAC01100|0|E|05/01/2008|31.8|026|NORTH OMAHANS FOR DAVE NEWELL FOR LEGISLATURE
16395|99PAC00069|06/23/2008|08CAC01100|0|E|05/29/2008|4862|026|NORTH OMAHANS FOR DAVE NEWELL FOR LEGISLATURE
16396|99PAC00069|06/23/2008|07CAC01050|0|E|05/01/2008|31.8|026|FRIENDS FOR REX MOATS
16397|99PAC00069|06/23/2008|07CAC01050|0|E|05/29/2008|6105.12|026|FRIENDS FOR REX MOATS
16398|99PAC00069|06/23/2008|07CAC01048|0|E|05/01/2008|31.8|026|GIESE FOR LEGISLATURE(NOW FRIENDS OF BOB GIESE)
16399|99PAC00069|06/23/2008|99PPC00042|0|D|05/01/2008|350|026|SARPY COUNTY DEMOCRATIC PARTY
16400|99PAC00069|06/23/2008|08CAC01069|0|E|05/01/2008|31.8|026|SULLIVAN FOR LEGISLATURE
16401|99PAC00069|06/23/2008|08CAC01069|0|E|05/29/2008|6105.12|026|SULLIVAN FOR LEGISLATURE
16402|99PAC00069|06/23/2008|06CAC01010|0|E|05/01/2008|31.8|026|TONY FULTON FOR LEGISLATURE
16403|99PAC00069|06/23/2008|08CAC01082|0|E|05/01/2008|31.8|026|TRAVIS WAGNER FOR LEGISLATURE
16404|07IRC00480|06/23/2008|07CAC01063|0|D|05/11/2008|335|026|FRIENDS FOR HEATH MELLO
16405|99PAC00064|06/19/2008|07CAC01047|0|I|06/17/2008|15400|026|KURT GESCHWENDER FOR LEGISLATURE
16406|07IRC00480|06/23/2008|08CAC01106|0|D|05/11/2008|100|026|COMMITTEE TO ELECT BRENDA COUNCIL
16407|07IRC00480|06/23/2008|07CAC01063|0|D|05/18/2008|100|026|FRIENDS FOR HEATH MELLO
16408|07IRC00480|06/23/2008|07CAC01063|0|D|06/08/2008|10|026|FRIENDS FOR HEATH MELLO
16409|07IRC00480|06/23/2008|07CAC01063|0|D|06/15/2008|40|026|FRIENDS FOR HEATH MELLO
16410|07IRC00480|06/23/2008|99CAC00687|0|D|06/15/2008|100|026|KOPPLIN FOR LEGISLATURE
16411|05PAC00143|06/23/2008|99PPC00023|0|D|05/06/2008|1600|028|DOUGLAS COUNTY DEMOCRATIC PARTY
16412|05PAC00143|06/23/2008|08CAC01117|0|D|05/06/2008|500|026|FRIENDS FOR ANDERSON
16413|99PAC00091|06/23/2008|99CAC00687|0|E|05/08/2008|22.52|026|KOPPLIN FOR LEGISLATURE
16414|99PAC00091|06/23/2008|07CAC01063|0|E|05/08/2008|22.52|026|FRIENDS FOR HEATH MELLO
16415|99PAC00091|06/23/2008|07CAC01035|0|E|05/08/2008|22.52|026|NORDQUIST FOR LEGISLATURE
16416|99PAC00091|06/23/2008|08CAC01106|0|E|05/08/2008|22.52|026|COMMITTEE TO ELECT BRENDA COUNCIL
16417|99PAC00091|06/23/2008|08CAC01100|0|E|05/08/2008|22.52|026|NORTH OMAHANS FOR DAVE NEWELL FOR LEGISLATURE
16418|99PAC00091|06/23/2008|08CAC01093|0|E|05/08/2008|22.52|026|REGISTER FOR LEGISLATURE
16419|99PAC00091|06/23/2008|08CAC01139|0|E|05/08/2008|22.52|026|BOWMAN FOR LEGISLATURE
16420|99PAC00091|06/23/2008|08CAC01089|0|E|05/08/2008|22.52|026|KEN HAAR FOR LEGISLATURE
16421|99PAC00091|06/23/2008|07CAC01060|0|E|05/08/2008|22.52|026|CITIZENS FOR SOPER
16422|99PAC00091|06/23/2008|08CAC01141|0|E|05/08/2008|22.52|026|MARY HARDING 4 NPPD
16423|08IRC00486|06/24/2008|08CAC01118|0|E|05/05/2008|2037.75|026|CITIZENS TO ELECT SCOTT PRICE
16424|08IRC00486|06/24/2008|07CAC01047|0|E|05/05/2008|1316.25|026|KURT GESCHWENDER FOR LEGISLATURE
16425|08IRC00486|06/24/2008|08CAC01085|0|E|05/05/2008|2081.95|026|JEFFERS FOR LEGISLATURE
16426|08IRC00486|06/24/2008|08CAC01085|0|E|05/07/2008|2081.95|026|JEFFERS FOR LEGISLATURE
16427|08IRC00486|06/24/2008|08CAC01091|0|E|05/05/2008|1885|026|GREGG NEUHAUS FOR LEGISLATURE
16428|08IRC00486|06/24/2008|08CAC01091|0|E|05/07/2008|1885|026|GREGG NEUHAUS FOR LEGISLATURE
16429|08IRC00486|06/24/2008|07CAC01051|0|E|05/05/2008|2936.7|026|ELMSHAEUSER FOR LEGISLATURE
16430|08IRC00486|06/24/2008|07CAC01051|0|E|05/07/2008|2946.7|026|ELMSHAEUSER FOR LEGISLATURE
16431|08IRC00486|06/24/2008|99CAC00687|1|E|05/06/2008|2037.75|026|KOPPLIN FOR LEGISLATURE
16432|08IRC00486|06/24/2008|08CAC01108|0|E|05/06/2008|951.6|026|BARRIENTOS-PATLAN FOR LEGISLATURE
16433|08IRC00486|06/24/2008|08CAC01123|0|E|05/06/2008|3351.4|026|BRENT SMOYER FOR LEGISLATURE
16434|08IRC00486|06/24/2008|08CAC01110|0|E|05/06/2008|2384.2|026|JAMES GEORGE FOR LEGISLATURE 
16435|08IRC00486|06/24/2008|07CAC01057|0|E|05/06/2008|2722.2|026|MCCOY FOR LEGISLATURE COMMITTEE
16436|08IRC00486|06/24/2008|08CAC01080|1|E|05/06/2008|2936.7|026|SCHILZ FOR LEGISLATURE
16437|99PAC00047|06/24/2008|08CAC01089|0|D|06/11/2008|250|026|KEN HAAR FOR LEGISLATURE
16438|99PAC00047|06/24/2008|08CAC01106|0|D|05/02/2008|250|026|COMMITTEE TO ELECT BRENDA COUNCIL
16439|99PAC00030|06/24/2008|07CAC01035|0|D|05/28/2008|1000|026|NORDQUIST FOR LEGISLATURE
16441|99PAC00008|06/24/2008|99CAC00687|0|D|05/28/2008|1000|026|KOPPLIN FOR LEGISLATURE
16442|99PAC00008|06/24/2008|99CAC00662|0|D|05/27/2008|1000|026|HOWARD FOR LEGISLATURE
16443|99PAC00008|06/24/2008|08CAC01096|0|D|05/27/2008|1000|026|LAUTENBAUGH FOR LEGISLATURE
16444|99PAC00008|06/24/2008|07CAC01035|0|D|05/27/2008|1000|026|NORDQUIST FOR LEGISLATURE
16445|99PAC00008|06/24/2008|07CAC01063|0|D|05/27/2008|1000|026|FRIENDS FOR HEATH MELLO
16446|99PAC00008|06/24/2008|05CAC00725|0|D|05/16/2008|-500|026|MUNGER FOR LEGISLATURE 
16447|99PAC00008|06/24/2008|99CAC00666|0|D|05/27/2008|1000|026|FRIENDS OF RICH PAHLS
16448|99PAC00008|06/24/2008|07CAC01050|0|D|05/27/2008|1000|026|FRIENDS FOR REX MOATS
16449|99PAC00087|06/24/2008|07CAC01062|0|D|06/07/2008|200|026|KATHY CAMPBELL FOR LEGISLATURE
16450|99PAC00087|06/24/2008|08CAC01106|0|D|06/07/2008|300|026|COMMITTEE TO ELECT BRENDA COUNCIL
16451|99PAC00087|06/24/2008|08CAC01078|0|D|06/07/2008|400|026|GARWOOD FOR LEGISLATURE 
16452|99PAC00087|06/24/2008|07CAC01047|0|D|06/07/2008|500|026|KURT GESCHWENDER FOR LEGISLATURE
16453|99PAC00087|06/24/2008|07CAC01052|0|D|06/07/2008|300|026|MIKE GLOOR FOR LEGISLATURE
16454|99PAC00087|06/24/2008|08CAC01096|0|D|06/07/2008|400|026|LAUTENBAUGH FOR LEGISLATURE
16455|99PAC00087|06/24/2008|07CAC01057|0|D|06/07/2008|200|026|MCCOY FOR LEGISLATURE COMMITTEE
16456|99PAC00087|06/24/2008|08CAC01080|0|D|06/07/2008|400|026|SCHILZ FOR LEGISLATURE
16457|99PAC00087|06/24/2008|07CAC01063|0|D|06/07/2008|300|026|FRIENDS FOR HEATH MELLO
16458|99PAC00131|06/24/2008|99PPC00023|0|D|06/06/2008|2600|028|DOUGLAS COUNTY DEMOCRATIC PARTY
22490|99PAC00085|04/30/2009|99CAC00553|0|I|04/01/2009|37.93|026|GALE FOR SECRETARY OF STATE
22491|99PAC00085|04/30/2009|07CAC01044|0|D|03/31/2009|300|026|COMMITTEE TO ELECT TOM RICHARDS SARPY CO COMM
22501|06PAC00149|05/01/2009|07CAC01048|0|D|04/08/2009|100|026|GIESE FOR LEGISLATURE(NOW FRIENDS OF BOB GIESE)
22502|06PAC00149|05/01/2009|08CAC01150|0|D|04/16/2009|1000|026|DAUB FOR MAYOR 2009 
22503|06PAC00149|05/01/2009|08CAC01237|0|D|04/06/2009|500|026|JIM SUTTLE FOR MAYOR OF OMAHA
22521|99PAC00092|05/01/2009|08CAC01080|0|D|04/06/2009|100|026|SCHILZ FOR LEGISLATURE
22522|99PAC00092|05/01/2009|07CAC01035|0|D|04/07/2009|100|026|NORDQUIST FOR LEGISLATURE
22542|99PAC00092|05/01/2009|08CAC01183|0|D|04/15/2009|1000|026|FESTERSEN FOR CITY COUNCIL
22543|99PAC00092|05/01/2009|99CAC00151|0|D|04/15/2009|1000|026|FRANK BROWN FOR CITY COUNCIL
22544|99PAC00092|05/01/2009|09CAC01361|0|D|04/15/2009|1000|026|BEN GRAY FOR CITY COUNCIL
22545|99PAC00092|05/01/2009|09CAC01336|0|D|04/15/2009|2500|026|MAXWELL FOR CITY COUNCIL
22546|99PAC00092|05/01/2009|99CAC00552|0|D|04/15/2009|1000|026|CITIZENS FOR GERNANDT
22547|99PAC00092|05/01/2009|08CAC01196|0|D|04/15/2009|1000|026|JEAN STOTHERT FOR CITY COUNCIL
22548|99PAC00092|05/01/2009|99CAC00547|0|D|04/15/2009|1000|026|THE COMMITTEE TO ELECT CHUCK SIGERSON
22549|99PAC00092|05/01/2009|08CAC01150|0|D|04/15/2009|10000|026|DAUB FOR MAYOR 2009 
22551|99PAC00092|05/01/2009|05CAC00739|0|D|04/21/2009|100|026|WHITE FOR LEGISLATURE
22622|99PAC00131|05/05/2009|08CAC01150|0|D|04/17/2009|5000|026|DAUB FOR MAYOR 2009 
22623|99PAC00131|05/05/2009|08CAC01318|0|D|04/17/2009|1000|026|FRIENDS OF CHRIS JERRAM
22643|99PAC00131|05/05/2009|08CAC01321|0|D|04/17/2009|1000|026|JAYNE SNYDER FOR CITY COUNCIL
22662|09PAC00160|05/04/2009|99PPC00023|0|D|04/15/2009|5000|028|DOUGLAS COUNTY DEMOCRATIC PARTY
22663|09PAC00160|05/04/2009|09CAC01360|0|D|04/15/2009|1000|026|WALT PEFFER FOR CITY COUNCIL DIST #6 
22801|99PAC00027|10/22/2008|07CAC01031|0|D|09/10/2008|1000|026|FRIENDS OF CHARLIE JANSSEN
22802|99PAC00027|10/22/2008|07CAC01062|0|D|09/10/2008|1000|026|KATHY CAMPBELL FOR LEGISLATURE
22803|99PAC00027|10/22/2008|99CAC00666|0|D|09/10/2008|500|026|FRIENDS OF RICH PAHLS
22804|99PAC00027|10/22/2008|07CAC01052|0|D|09/10/2008|500|026|MIKE GLOOR FOR LEGISLATURE
22821|99PAC00027|06/20/2008|99CAC00562|0|D|02/22/2008|1000|026|BRUNING FOR ATTORNEY GENERAL
22902|99PAC00027|06/09/2009|99CAC00648|0|D|02/04/2009|100|026|FISCHER FOR LEGISLATURE
22921|99PAC00010|06/10/2009|08CAC01321|0|D|05/27/2009|1000|026|JAYNE SNYDER FOR CITY COUNCIL
23021|99PAC00069|06/15/2009|99CAC00663|0|D|05/19/2009|480|026|FRIENDS FOR ABBIE CORNETT
23022|99PAC00069|06/15/2009|08CAC01089|0|D|05/11/2009|300|026|KEN HAAR FOR LEGISLATURE
23023|99PAC00069|06/15/2009|08CAC01089|0|I|05/19/2009|36.17|026|KEN HAAR FOR LEGISLATURE
23024|99PAC00069|06/15/2009|99CAC00618|0|I|04/23/2009|35.74|026|LOUDEN FOR LEGISLATURE
23025|99PAC00069|06/15/2009|05CAC00744|0|D|04/29/2009|500|026|CONRAD FOR LEGISLATURE
23026|99PAC00069|06/15/2009|05CAC00744|0|D|05/19/2009|37.31|026|CONRAD FOR LEGISLATURE
23027|99PAC00069|06/15/2009|07CAC01048|0|D|05/04/2009|300|026|GIESE FOR LEGISLATURE(NOW FRIENDS OF BOB GIESE)
23028|99PAC00069|06/15/2009|07CAC01048|0|I|05/19/2009|22.48|026|GIESE FOR LEGISLATURE(NOW FRIENDS OF BOB GIESE)
23029|99PAC00069|06/15/2009|06CAC01010|0|D|05/21/2009|300|026|TONY FULTON FOR LEGISLATURE
23030|99PAC00069|06/15/2009|05CAC00739|0|I|04/29/2009|40.66|026|WHITE FOR LEGISLATURE
23041|99PAC00064|06/17/2009|99CAC00553|0|D|06/15/2009|500|026|GALE FOR SECRETARY OF STATE
23042|99PAC00064|06/17/2009|09CAC01362|0|D|06/15/2009|1000|026|GENE CARROLL FOR CITY COUNCIL
23043|99PAC00064|06/17/2009|09CAC01363|0|D|06/15/2009|1000|026|HORNUNG FOR CITY COUNCIL
23044|99PAC00064|06/17/2009|08CAC01321|0|D|06/15/2009|1000|026|JAYNE SNYDER FOR CITY COUNCIL
23045|99PAC00064|06/17/2009|09CAC01365|0|D|06/15/2009|100|026|KEVIN KELLER FOR LINCOLN BOARD OF EDUCATION 
23065|99PAC00075|06/18/2009|99CAC00553|0|D|06/16/2009|250|026|GALE FOR SECRETARY OF STATE
23121|06CAC00834|06/22/2009|99CAC00526|0|D|05/05/2009|250|026|FRANKLIN THOMPSON FOR CITY COUNCIL COMMITTEE
23122|06CAC00834|06/22/2009|08CAC01150|0|D|06/10/2009|1000|026|DAUB FOR MAYOR 2009 
23123|99PAC00023|06/22/2009|08CAC01237|0|I|05/12/2009|896.97|026|JIM SUTTLE FOR MAYOR OF OMAHA
23124|99PAC00023|06/22/2009|09CAC01360|0|I|05/27/2009|2499.53|026|WALT PEFFER FOR CITY COUNCIL DIST #6 
23125|99PAC00023|06/22/2009|99CAC00151|0|I|06/03/2009|5022.56|026|FRANK BROWN FOR CITY COUNCIL
23126|99PAC00023|06/22/2009|99CAC00151|0|E|06/10/2009|235.48|026|FRANK BROWN FOR CITY COUNCIL
23127|99PAC00023|06/22/2009|08CAC01318|0|E|06/10/2009|235.48|026|FRIENDS OF CHRIS JERRAM
23128|99PAC00023|06/22/2009|08CAC01237|0|E|06/10/2009|235.48|026|JIM SUTTLE FOR MAYOR OF OMAHA
23129|99PAC00023|06/22/2009|09CAC01360|0|E|06/10/2009|235.47|026|WALT PEFFER FOR CITY COUNCIL DIST #6 
23130|99PAC00009|06/22/2009|08CAC01318|0|D|05/17/2009|1500|026|FRIENDS OF CHRIS JERRAM
23131|99PAC00009|06/22/2009|08CAC01237|0|D|06/16/2009|5000|026|JIM SUTTLE FOR MAYOR OF OMAHA
23141|99PAC00085|06/22/2009|07CAC01048|0|I|05/12/2009|22.48|026|GIESE FOR LEGISLATURE(NOW FRIENDS OF BOB GIESE)
23148|99PAC00029|06/22/2009|99PPC00003|0|D|03/31/2009|500|028|NE DEMOCRATIC PARTY
23149|99PAC00029|06/22/2009|08CAC01237|0|D|05/08/2009|3000|026|JIM SUTTLE FOR MAYOR OF OMAHA
23181|99PAC00092|06/22/2009|05CAC00744|0|D|04/28/2009|100|026|CONRAD FOR LEGISLATURE
23182|99PAC00092|06/22/2009|06CAC00853|0|D|04/28/2009|100|026|NELSON FOR LEGISLATURE
23183|99PAC00092|06/22/2009|08CAC01237|0|D|05/21/2009|5000|026|JIM SUTTLE FOR MAYOR OF OMAHA
23184|99PAC00092|06/22/2009|07CAC01042|0|D|05/13/2009|100|026|DENNIS UTTER FOR LEGISLATURE 
23185|99PAC00092|06/22/2009|07CAC01048|0|D|05/05/2009|100|026|GIESE FOR LEGISLATURE(NOW FRIENDS OF BOB GIESE)
23186|99PAC00092|06/22/2009|99CAC00619|0|D|05/21/2009|100|026|ARNOLD STUTHMAN CAMPAIGN FUND
23487|99PAC00058|10/08/2008|07CAC01067|0|D|09/17/2008|250|026|SUSAN SCOTT FOR LEGISLATURE (DISSOLVED)
23488|99PAC00058|10/08/2008|05CAC00726|0|D|09/29/2008|100|026|AVERY FOR LEGISLATURE
23505|99PAC00058|10/08/2008|05CAC00760|0|D|08/12/2008|500|026|KENT ROGERT FOR LEGISLATURE
23229|99PAC00131|06/23/2009|99PPC00023|0|D|06/02/2009|40|026|DOUGLAS COUNTY DEMOCRATIC PARTY
23241|99PAC00005|06/29/2009|99CAC00663|0|D|01/15/2009|100|026|FRIENDS FOR ABBIE CORNETT
23242|99PAC00005|06/29/2009|05CAC00722|0|D|01/21/2009|250|026|GOVERNOR HEINEMAN COMMITTEE
23243|99PAC00005|06/29/2009|99PPC00002|0|D|02/04/2009|250|028|NE REPUBLICAN PARTY
23244|99PAC00005|06/29/2009|07CAC01045|0|D|02/04/2009|250|026|COMMITTEE TO ELECT COLBY COASH
23245|99PAC00005|06/29/2009|99CAC00648|0|D|02/04/2009|100|026|FISCHER FOR LEGISLATURE
23246|99PAC00005|06/29/2009|05CAC00739|0|D|04/20/2009|100|026|WHITE FOR LEGISLATURE
23247|99PAC00005|06/29/2009|05CAC00744|0|D|05/15/2009|100|026|CONRAD FOR LEGISLATURE
23248|99PAC00005|06/29/2009|06CAC01010|0|D|05/15/2009|100|026|TONY FULTON FOR LEGISLATURE
23249|99PAC00005|06/29/2009|09CAC01362|0|D|06/02/2009|500|026|GENE CARROLL FOR CITY COUNCIL
23250|99PAC00005|06/29/2009|09CAC01363|0|D|06/02/2009|500|026|HORNUNG FOR CITY COUNCIL
23251|99PAC00005|06/29/2009|08CAC01321|0|D|06/02/2009|500|026|JAYNE SNYDER FOR CITY COUNCIL
23252|99PAC00005|06/29/2009|09CAC01365|0|D|06/02/2009|250|026|KEVIN KELLER FOR LINCOLN BOARD OF EDUCATION 
23261|08IRC00484|06/22/2009|09CAC01361|0|D|05/11/2009|1000|026|BEN GRAY FOR CITY COUNCIL
23282|99PAC00042|07/09/2009|99CAC00670|0|D|01/02/2009|200|026|LANGEMEIER FOR LEGISLATURE
23289|99PAC00042|07/09/2009|07CAC01063|0|D|02/11/2009|200|026|FRIENDS FOR HEATH MELLO
23290|99PAC00042|07/09/2009|08CAC01069|0|D|02/12/2009|200|026|SULLIVAN FOR LEGISLATURE
23291|99PAC00042|07/09/2009|99CAC00579|0|D|02/17/2009|200|026|MIKE FRIEND FOR LEGISLATURE
23292|99PAC00042|07/09/2009|05CAC00755|0|D|02/17/2009|200|026|ASHFORD FOR LEGISLATURE
23294|99PAC00042|07/10/2009|99CAC00662|0|D|03/04/2009|200|026|HOWARD FOR LEGISLATURE
23295|99PAC00042|07/10/2009|99CAC00553|0|D|03/04/2009|100|026|GALE FOR SECRETARY OF STATE
23296|99PAC00042|07/10/2009|07CAC01035|0|D|03/18/2009|200|026|NORDQUIST FOR LEGISLATURE
23297|99PAC00042|07/11/2009|99CAC00562|0|D|04/27/2009|2000|026|BRUNING FOR ATTORNEY GENERAL
23298|99PAC00042|07/11/2009|99PPC00003|0|D|04/27/2009|1250|026|NE DEMOCRATIC PARTY
23299|99PAC00042|07/11/2009|99CAC00553|0|D|04/27/2009|100|026|GALE FOR SECRETARY OF STATE
23300|99PAC00042|07/11/2009|08CAC01080|0|D|04/27/2009|200|026|SCHILZ FOR LEGISLATURE
23301|99PAC00042|07/11/2009|07CAC01048|0|D|04/27/2009|200|026|GIESE FOR LEGISLATURE(NOW FRIENDS OF BOB GIESE)
23303|99PAC00042|07/11/2009|99CAC00618|0|D|04/27/2009|200|026|LOUDEN FOR LEGISLATURE
23304|99PAC00042|07/11/2009|05CAC00739|0|D|04/27/2009|200|026|WHITE FOR LEGISLATURE
23305|99PAC00042|07/11/2009|05CAC00744|0|D|04/27/2009|200|026|CONRAD FOR LEGISLATURE
23321|99PAC00042|07/12/2009|08CAC01089|0|D|06/16/2009|200|026|KEN HAAR FOR LEGISLATURE
23322|99PAC00042|07/12/2009|07CAC01042|0|D|06/16/2009|200|026|DENNIS UTTER FOR LEGISLATURE 
23323|99PAC00042|07/12/2009|99CAC00619|0|D|06/16/2009|200|026|ARNOLD STUTHMAN CAMPAIGN FUND
23324|99PAC00042|07/12/2009|05CAC00760|0|D|06/16/2009|200|026|KENT ROGERT FOR LEGISLATURE
23341|99PAC00085|01/31/2006|05CAC00747|0|D|12/31/2005|-100|026|LATHROP FOR LEGISLATURE
23342|99PAC00085|04/10/2006|99CAC00178|0|D|01/04/2006|-100|026|PEOPLE FOR PREISTER
23361|99PAC00093|02/11/2009|08CAC01118|0|D|12/15/2008|500|026|CITIZENS TO ELECT SCOTT PRICE
23362|99PAC00093|02/11/2009|05CAC00740|0|D|12/10/2008|500|026|PETE PIRSCH FOR LEGISLATURE
23486|99PAC00058|10/08/2008|07CAC01042|0|D|08/12/2008|500|026|DENNIS UTTER FOR LEGISLATURE 
23382|99PAC00029|05/05/2008|08CAC01117|0|D|04/09/2008|500|026|FRIENDS FOR ANDERSON
23506|99PAC00058|10/08/2008|08CAC01109|0|D|08/12/2008|500|026|FEHRINGER FOR LEGISLATURE
23507|99PAC00058|10/08/2008|08CAC01080|0|D|08/12/2008|500|026|SCHILZ FOR LEGISLATURE
23508|99PAC00058|10/08/2008|08CAC01110|0|D|08/12/2008|500|026|JAMES GEORGE FOR LEGISLATURE 
23661|99PAC00082|01/04/2010|07CAC01035|0|D|12/16/2009|500|026|NORDQUIST FOR LEGISLATURE
23662|99PAC00097|01/04/2010|99CAC00686|0|D|01/06/2009|500|026|COMMITTEE TO ELECT LAVON HEIDEMANN (LEGISLATURE)
23663|99PAC00097|01/04/2010|99CAC00686|0|I|01/15/2009|24.05|026|COMMITTEE TO ELECT LAVON HEIDEMANN (LEGISLATURE)
23664|99PAC00097|01/04/2010|99CAC00670|0|D|01/07/2009|200|026|LANGEMEIER FOR LEGISLATURE
23665|99PAC00097|01/04/2010|99CAC00670|0|I|01/15/2009|25.29|026|LANGEMEIER FOR LEGISLATURE
23666|99PAC00097|01/04/2010|99CAC00663|0|D|01/16/2009|400|026|FRIENDS FOR ABBIE CORNETT
23667|99PAC00097|01/04/2010|99CAC00663|0|I|01/27/2009|28.92|026|FRIENDS FOR ABBIE CORNETT
23668|99PAC00097|01/04/2010|99CAC00663|0|D|05/07/2009|150|026|FRIENDS FOR ABBIE CORNETT
23669|99PAC00097|01/04/2010|09CAC01383|0|D|01/20/2009|500|026|TONY FULTON COMMITTEE (DISSOLVED)
23670|99PAC00097|01/04/2010|99PPC00002|0|D|01/26/2009|270|028|NE REPUBLICAN PARTY
20681|99PAC00040|01/13/2009|99PPC00002|0|D|11/19/2008|1000|028|NE REPUBLICAN PARTY
24098|99PAC00040|01/11/2010|05CAC00743|0|D|10/01/2009|300|026|TIM GAY FOR LEGISLATURE
24099|99PAC00040|01/11/2010|05CAC00740|0|D|10/25/2009|250|026|PETE PIRSCH FOR LEGISLATURE
24100|99PAC00040|01/11/2010|99CAC00562|0|D|10/16/2009|250|026|BRUNING FOR ATTORNEY GENERAL
24101|99PAC00012|01/11/2010|99CAC00648|0|D|02/03/2009|100|026|FISCHER FOR LEGISLATURE
24102|99PAC00012|01/11/2010|99CAC00618|0|D|03/30/2009|100|026|LOUDEN FOR LEGISLATURE
24103|99PAC00012|01/11/2010|07CAC01063|0|D|02/03/2009|100|026|FRIENDS FOR HEATH MELLO
24104|99PAC00012|01/11/2010|07CAC01035|0|D|03/14/2009|100|026|NORDQUIST FOR LEGISLATURE
24106|99PAC00012|01/11/2010|08CAC01118|0|D|02/03/2009|100|026|CITIZENS TO ELECT SCOTT PRICE
24107|99PAC00012|01/11/2010|08CAC01069|0|D|02/10/2009|100|026|SULLIVAN FOR LEGISLATURE
24108|99PAC00012|01/11/2010|99CAC00662|0|D|02/25/2009|100|026|HOWARD FOR LEGISLATURE
24109|99PAC00012|01/11/2010|06CAC00807|0|D|03/14/2009|100|026|MCGILL FOR LEGISLATURE
24110|99PAC00012|01/11/2010|06CAC00807|0|D|11/19/2009|100|026|MCGILL FOR LEGISLATURE
24111|99PAC00012|01/11/2010|99CAC00579|0|D|03/14/2009|100|026|MIKE FRIEND FOR LEGISLATURE
24112|99PAC00012|01/11/2010|99PPC00002|0|D|02/10/2009|765|028|NE REPUBLICAN PARTY
24113|99PAC00012|01/11/2010|99PPC00003|0|D|03/30/2009|1250|028|NE DEMOCRATIC PARTY
24114|99PAC00012|01/11/2010|05CAC00735|0|D|03/30/2009|100|026|ANNETTE DUBAS FOR LEGISLATURE
24115|99PAC00012|01/11/2010|08CAC01080|0|D|03/30/2009|100|026|SCHILZ FOR LEGISLATURE
24118|99PAC00012|01/11/2010|07CAC01048|0|D|04/15/2009|100|026|GIESE FOR LEGISLATURE(NOW FRIENDS OF BOB GIESE)
24119|99PAC00012|01/11/2010|05CAC00744|0|D|04/15/2009|100|026|CONRAD FOR LEGISLATURE
24120|99PAC00012|01/11/2010|05CAC00739|0|D|04/15/2009|100|026|WHITE FOR LEGISLATURE
24121|99PAC00012|01/11/2010|08CAC01089|0|D|05/06/2009|100|026|KEN HAAR FOR LEGISLATURE
24122|99PAC00012|01/11/2010|07CAC01042|0|D|05/06/2009|100|026|DENNIS UTTER FOR LEGISLATURE 
24123|99PAC00012|01/11/2010|05CAC00762|0|D|07/31/2009|400|026|MARK CHRISTENSEN FOR LEGISLATURE
24124|99PAC00012|01/11/2010|05CAC00740|0|D|10/19/2009|500|026|PETE PIRSCH FOR LEGISLATURE
24125|99PAC00012|01/11/2010|09CAC01380|0|D|10/30/2009|100|026|BOB KRIST FOR LEGISLATURE
24129|99PAC00012|01/11/2010|06CAC00771|0|D|11/09/2009|100|026|RUSS KARPISEK FOR LEGISLATURE- DISTRICT #32
24130|99PAC00012|01/11/2010|06CAC00832|0|D|11/09/2009|100|026|WALLMAN FOR LEGISLATURE
24131|99PAC00012|01/11/2010|99CAC00562|0|D|03/14/2009|500|026|BRUNING FOR ATTORNEY GENERAL
