Committee Name|Committee ID|Date Received|Contributor ID|Contribution Date|Amount|Nature Of Contribution|Support/Oppose|Description|Microfilm Number|Contributor Name
LAMAR COMPANIES, THE|99CON02924|04/03/2009|08CAC01312|03/10/2009|12800|I|0|Production & 2-month display of 2 14x48 billboards|7980145|VOKAL FOR MAYOR
LAMAR COMPANIES, THE|99CON02924|04/03/2009|08CAC01237|03/04/2009|12800|I|0|Production & 2-month display of 2 14x48 billboards|7980145|JIM SUTTLE FOR MAYOR OF OMAHA
LAMAR COMPANIES, THE|99CON02924|04/03/2009|08CAC01150|03/12/2009|12800|I|0|Production & 2-month display of 2 14x48 billboards|7980145|DAUB FOR MAYOR 2009 
CLARK CREATIVE GROUP|99CON02980|03/13/2009|08CAC01183|09/02/2008|736.5|I|0|design work|7930045|FESTERSEN FOR CITY COUNCIL
GAZELLE COMMUNICATIONS INC.|99CUA02746|04/11/2001|99CAC00442|03/01/2001|1079.94|I|0|TELEPHONE, COMMUNICATIONS SETUP FOR OFC FOR MAYORA|6160055|MICHAEL G. FAHEY FOR MAYOR
NORFOLK DAILY NEWS|99CON03651|10/04/2002|99BQC00075|09/28/2002|1272.6|I|0|                                                  |6440110|CITIZENS FOR PROPERTY TAX RELIEF, FIRE & POLICE
CATHOLIC BISHOP OF LINCOLN, THE|99CON03674|11/14/2000|99BQC00050|11/08/2000|6494.08| |0|PRINTING & MAILING TO CATHOLICS REGISTERED IN THE |6010127|NE COALITION FOR THE PROTECTION OF MARRIAGE CORP.
OLD MILL INVESTORS PARTNERSHIP|99CUA02753|11/08/2000|99CAC00406|10/01/2000|1524|I|0|10/1/00 THRU 5/31/01 BASE RENT AND OPERATING EXPEN|6010058|CLIFF HERD FOR CITY COUNCIL DISTRICT 6
OLD MILL INVESTORS PARTNERSHIP|99CUA02753|11/08/2000|99CAC00406|10/01/2000|16000|I|0|                                                  |6010058|CLIFF HERD FOR CITY COUNCIL DISTRICT 6
SIGERSON INS AGENCY, INC.|99CUA02754|04/03/2006|05CAC00738|03/31/2006|1157.6|I|0|invitations & bulk mail|7260014|SHANE OSBORN FOR STATE TREASURER
SIGERSON INS AGENCY, INC.|99CUA02754|10/05/2004|99CAC00547|09/30/2004|84|I|0|MAILING, COPYING, LABOR FOR ROAD CONSTUCTION TASK |6850221|THE COMMITTEE TO ELECT CHUCK SIGERSON
SIGERSON INS AGENCY, INC.|99CUA02754|04/03/2001|99CAC00547|03/14/2001|25|I|0|TICKETS FOR CHILIFEED                             |6150211|THE COMMITTEE TO ELECT CHUCK SIGERSON
SIGERSON INS AGENCY, INC.|99CUA02754|04/03/2001|99CAC00547|03/23/2001|391|I|0|POSTAGE STAMPS                                    |6150211|THE COMMITTEE TO ELECT CHUCK SIGERSON
SIGERSON INS AGENCY, INC.|99CUA02754|03/02/2001|99CAC00547|02/21/2001|340|I|0|POSTAGE STAMPS FOR MAILING                        |6060089|THE COMMITTEE TO ELECT CHUCK SIGERSON
DIOCESE OF GRAND ISLAND, THE|99CUA02758|11/14/2000|99BQC00050|11/07/2000|5064.92| |0|PRINTING & MAILING TO CATHOLICS REG IN GRAND ISLAN|6010129|NE COALITION FOR THE PROTECTION OF MARRIAGE CORP.
CATHOLIC ARCHBISHOP OF OMAHA, THE|99CUA02759|11/14/2000|99BQC00050|11/09/2000|16652.26| |0|PRINTING & MAILING TO CATHOLICS REG IN OMAHA CATHO|6010128|NE COALITION FOR THE PROTECTION OF MARRIAGE CORP.
DOCUMENT STATION, INC, THE|99CUA02760|11/15/2000|99CAC00443|11/10/2000|1250|I|0|PRINTING OF CAMPAIGN DOC, LABOR, SUPPLIES & MACHIN|6010130|PRATT FOR M.U.D.
ART-FAC GRAPHICS LTD|99CUA02772|01/12/2001|99CAC00442|01/04/2001|625|I|0|                                                  |6030013|MICHAEL G. FAHEY FOR MAYOR
SCREENWRITERS, INC DBA SCREENCO|99CUA02776|01/31/2001|99CAC00535|08/13/2000|539.76|I|0|                                                  |6050001|WERNER FOR CITY COUNCIL
WERNER FAMILY BUSINESS, INC.|99CON04057|02/06/2001|99CAC00535|06/01/2000|121.29|I|0|                                                  |6050073|WERNER FOR CITY COUNCIL
WERNER FAMILY BUSINESS, INC.|99CON04057|02/06/2001|99CAC00535|05/01/2000|205.25|I|0|                                                  |6050073|WERNER FOR CITY COUNCIL
MASON VIDEO|99CON04350|10/15/2001|99CAC00442|10/09/2001|600|I|0|VIDEO SERVICES/PRODUCTIONS- MEMORIAL PARK 9-23-01 |6220021|MICHAEL G. FAHEY FOR MAYOR
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|03/29/2005|99CAC00224|03/01/2005|2120.75|I|0|OFFICE SPACE/ PHONE/ COMPUTER|7010156|MARC KRAFT ELECTION COMMITTEE
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|05/02/2005|99CAC00442|04/05/2005|817.3|I|0|use of hall and audio-visual equipment|7040103|MICHAEL G. FAHEY FOR MAYOR
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|03/29/2005|99CAC00406|03/01/2005|2120.75|I|0|OFFICE SPACE/ PHONE / COMPUTER|7010156|CLIFF HERD FOR CITY COUNCIL DISTRICT 6
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|03/29/2005|99CAC00691|03/01/2005|2120.75|I|0|OFFICE SPACE/ PHONE/ COMPUTER|7010156|ANNE BOYLE FOR CITY COUNCIL
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|03/29/2005|99CAC00442|03/01/2005|5900|I|0|BILLBOARDS FOR 3 MONTHS|7010156|MICHAEL G. FAHEY FOR MAYOR
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|06/11/2001|99CAC00442|05/15/2001|475|I|0|                                                  |6190242|MICHAEL G. FAHEY FOR MAYOR
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|06/11/2001|99CAC00275|05/01/2001|250|I|0|OFFICE SPACE FROM MAY 1 TO MAY 15, 2001           |6190242|CITIZENS FOR KONECK
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|06/11/2001|99CAC00550|05/01/2001|3500|I|0|PRINTING AND POSTAGE FOR A MAILING                |6190242|SIVICK FOR CITY COUNCIL
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|06/11/2001|99CAC00550|05/01/2001|250|I|0|OFFICE SPACE FROM MAY 1 TO MAY 15, 2001           |6190242|SIVICK FOR CITY COUNCIL
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|05/07/2001|99CAC00275|04/30/2001|500|I|0|HALL FOR FUNDRAISER                               |6180076|CITIZENS FOR KONECK
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|05/07/2001|99CAC00275|04/01/2001|475|I|0|HALL FOR FUNDRAISER                               |6180076|CITIZENS FOR KONECK
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|05/07/2001|99CAC00550|04/30/2001|500|I|0|HALL FOR FUNDRAISER                               |6180076|SIVICK FOR CITY COUNCIL
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|02/12/2001|99CAC00442|01/31/2001|2270.48|I|0|                                                  |6050135|MICHAEL G. FAHEY FOR MAYOR
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|02/12/2001|99CAC00442|01/25/2001|410.5|I|0|                                                  |6050135|MICHAEL G. FAHEY FOR MAYOR
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|02/12/2001|99CAC00442|01/25/2001|375|I|0|                                                  |6050135|MICHAEL G. FAHEY FOR MAYOR
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|02/12/2001|99CAC00442|01/10/2001|250.28|I|0|                                                  |6050135|MICHAEL G. FAHEY FOR MAYOR
OMAHA FIREFIGHTERS L.U. 385|99CUA02827|05/17/2005|99CAC00442|05/10/2005|400|I|0|Hall Rental |7050058|MICHAEL G. FAHEY FOR MAYOR
VINCENZO\'S MIDTOWN|99CUA02806|04/17/2001|99CAC00442|03/18/2001|1000|I|0|CATERING EXPENSE                                  |6160198|MICHAEL G. FAHEY FOR MAYOR
WELCH LAW FIRM, P.C.|99CUA02808|04/18/2001|99CAC00548|02/28/2001|500|P|0|                                                  |6160199|DAN WELCH FOR CITY COUNCIL
WASTE CONNECTIONS, INC.|99CUA02825|10/24/2001|99CAC00207|10/10/2001|2500|I|0|                                                  |6220037|MIKE JOHANNS FOR GOVERNOR
ASAP PRINT SERVICES|99CUA02855|06/12/2001|99CAC00002|04/01/1999|12300|I|0|PRINTED CAMPAIGN MATERIALS, MAIL HOUSE SERVICES   |6190229|JOHNSON FOR MAYOR
SIGNS NOW LINCOLN|99CUA02856|06/12/2001|99CAC00002|06/11/1999|1359.82|I|0|SIGNS                                             |6190245|JOHNSON FOR MAYOR
SIGN PRO|99CON04940|07/18/2005|99CAC00008|03/05/2005|375.57|I|0|banner & decals for campaign|7070093|SVOBODA FOR COUNCIL COMMITTEE (DISSOLVED 06)
SIGN PRO|99CON04940|04/09/2003|99CAC00542|03/24/2003|50|I|0|                                                  |6600224|FRIENDT FOR OUR FUTURE
SIGN PRO|99CON04940|04/09/2003|99CAC00542|03/21/2003|365|I|0|                                                  |6600224|FRIENDT FOR OUR FUTURE
777, INC DBA CLANCY\'S PUBS|99CON04953|02/04/2008|05CAC00728|12/06/2007|915.69|I|0|food & beverages|7640164|KLEINE FOR DOUGLAS COUNTY ATTORNEY 
ACTON GROUP LTD|99CUA02862|02/06/2003|99CAC00207|01/31/2003|600|I|0|                                                  |6510031|MIKE JOHANNS FOR GOVERNOR
ACTON GROUP LTD|99CUA02862|01/10/2002|99CAC00207|12/04/2001|1200|I|0|                                                  |6230213|MIKE JOHANNS FOR GOVERNOR
ACTON GROUP LTD|99CUA02862|07/06/2001|99CAC00207|06/29/2001|8500|I|0|WEBSITE HOSTING/TECHNICAL SUPPORT JUN 01-NOV 02   |6200148|MIKE JOHANNS FOR GOVERNOR
EXPRESSIONS CATERING, INC|99CUA02864|08/23/2001|99CAC00207|06/20/2001|1200|I|0|HORS\'DEOVRES BUFFET FOR BIRTHDAY- BRENT           |6210101|MIKE JOHANNS FOR GOVERNOR
GENERAL LOCK & SECURITY CO,INC|99CUA02865|08/29/2001|99CAC00207|08/01/2001|1170.13|I|0|SECURITY SYSTEM                                   |6210105|MIKE JOHANNS FOR GOVERNOR
NABITY FINANCIAL GROUP|99CUA02867|08/08/2005|99CAC00651|07/31/2005|1933.94|I|0|mileage, office rent, phone, software, postage|7070192|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|07/29/2005|99CAC00651|03/31/2005|1677.47|I|0|office rent, phone, computer, software, copies|7070125|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|07/28/2005|99CAC00651|05/31/2005|1237.14|I|0|office rent, telephone, computer, software fee, |7070124|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|03/10/2005|99CAC00651|02/28/2005|3361|I|0|Rent, Telephone, Computer, Software, Employee|6950213|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|12/01/2005|99CAC00651|11/30/2005|1721.2|I|0|office rent, computer rent, phone, software,  etc.|7100048|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|04/04/2006|99CAC00651|03/31/2006|1505|I|0|meals,lodging, phone, office equipment, uses, rent|7250243|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/10/2006|99CAC00651|12/31/2005|1246.98|I|0|office, computer, local and long distance telephon|7120060|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|02/08/2006|99CAC00651|01/31/2006|1351|I|0|office, computer, local phone, long distance phone|0|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|11/03/2005|99CAC00651|10/31/2005|1670.53|I|0|office rent, computer, phone, software, postage, |7090126|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|09/08/2005|99CAC00651|08/31/2005|1003.8|I|0|mileage, rent, telephone, postage, copies|7080087|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|10/05/2005|99CAC00651|09/30/2005|1245.98|I|0|office rent, phone, computer rent, postage, mileag|7080223|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|07/13/2005|99CAC00651|06/30/2005|1786|I|0|rent, phone, software, mileage, cell phone, copies|7070070|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|12/31/2004|3213|I|0|PHONE, COMP RENT, PAYROLL, BENEFITS, MILEAGE, POST|6910180|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|11/30/2004|2955|I|0|PHONE, COMP RENT, PAYROLL, BENEFITS, MILEAGE, POST|6910179|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|10/31/2004|3205|I|0|PHONE, COMP RENT, PAYROLL, BENEFITS, MILEAGE, POST|6910178|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|09/30/2004|2844|I|0|PHONE, COMP RENT, PAYROLL, BENEFITS, MILEAGE, POST|6910177|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|08/31/2004|2954|I|0|PHONE, COMP RENT, PAYROLL, BENEFITS, MILEAGE, POST|6910176|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|07/31/2004|2434|I|0|PHONE, PAYROLL, BENEFITS, COMP RENT, MILEAGE, POST|6910175|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|06/30/2004|1459|I|0|PHONE, MILEAGE, COMP RENT, PAYROLL, BENEFITS, POST|6910174|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|05/31/2004|1738|I|0|PHONE, COMP RENT, PAYROLL, BENEFITS, MILEAGE, POST|6910173|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|04/30/2004|2143|I|0|PAYROLL, MILEAGE, BENEFITS, COMP RENT, POST, PHONE|6910172|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|03/31/2004|1827|I|0|PHONE, PAYROLL, BENEFITS, COMP RENT, MILEAGE, POST|6910171|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|02/28/2004|1290|I|0|PAYROLL, BENEFITS, MILEAGE, PHONE, COMP RENT, POST|6910170|NEBRASKANS FOR NABITY
NABITY FINANCIAL GROUP|99CUA02867|01/28/2005|99CAC00651|01/31/2004|1155|I|0|PHONE, STAFF PAYROLL, BENEFITS, MILEAGE, COMP RENT|6910169|NEBRASKANS FOR NABITY
MASEK GOLF CAR CO|99CUA02872|10/03/2001|99PPC00002|09/22/2001|2500|I|0|1997 YAMAHA G16A- HUSKER DECALS, RED RECONDITIOND |6210217|NE REPUBLICAN PARTY
2R INC, DBA RYE PRINTING|99CUA02873|10/05/2001|99CAC00207|09/19/2001|500|I|0|PRINTING OF INVITATIONS FOR FUND RAISER           |6210212|MIKE JOHANNS FOR GOVERNOR
MIKE\'S SCREEN PRINTING & AWARD|99CUA02875|10/09/2001|99PPC00002|09/22/2001|300|I|0|2 FRAME PRINTS VALUED AT $300                     |6210249|NE REPUBLICAN PARTY
WHISKEY CREEK STEAKHOUSE|99CUA02876|10/09/2001|99PPC00002|09/22/2001|500|I|0|DONATION OF BEEF FOR SCOTTSBLUFF STAMPEDE BBQ     |6220011|NE REPUBLICAN PARTY
21ST CENTURY EQUIPMENT (BRIDGEPORT)|99CUA02877|10/10/2001|99PPC00002|09/22/2001|519|I|0|JOHN DEERE LAWN MOWER- VALUE $500.00              |6210236|NE REPUBLICAN PARTY
WATTS AND HERSHBERGER, P.C.|99CUA02900|01/08/2003|99CAC00207|12/31/2002|370|I|0|ADVISORY SERVICES IN RE: TAX & ACCOUNTING MATTERS |6480242|MIKE JOHANNS FOR GOVERNOR
WATTS AND HERSHBERGER, P.C.|99CUA02900|11/07/2002|99CAC00207|10/01/2002|580|I|0|ADVISORY SERVICES  REGARDING TAX AND ACCOUNTING MA|6470104|MIKE JOHANNS FOR GOVERNOR
WATTS AND HERSHBERGER, P.C.|99CUA02900|01/10/2002|99CAC00207|12/27/2001|1060|I|0|                                                  |6230238|MIKE JOHANNS FOR GOVERNOR
VOICECAST INTERNATIONAL|99CUA02901|01/10/2002|99CAC00562|12/31/2001|1799.85|I|0|                                                  |6230237|BRUNING FOR ATTORNEY GENERAL
VOICECAST INTERNATIONAL|99CUA02901|01/10/2002|99CAC00562|12/21/2001|865.2|I|0|                                                  |6230237|BRUNING FOR ATTORNEY GENERAL
MARRIOTT INTERNATIONAL, INC.|99CUA02829|06/07/2001|99CAC00251|05/15/2001|4528|I|0|                                                  |6190144|FRIENDS OF DAUB FOR MAYOR OF OMAHA (DONT USE)
WEST CORPORATION|99CON04633|10/06/2008|08CAC01118|09/29/2008|489.25|I|0|fundraising supplies|7820065|CITIZENS TO ELECT SCOTT PRICE
WEST CORPORATION|99CON04633|10/06/2008|07CAC01047|09/29/2008|489.25|I|0|fundraising supplies|7820065|KURT GESCHWENDER FOR LEGISLATURE
WEST CORPORATION|99CON04633|10/06/2008|07CAC01057|09/29/2008|489.25|I|0|fundraising supplies|7820065|MCCOY FOR LEGISLATURE COMMITTEE
YOUNG & WHITE|99CON04777|04/11/2006|06CAC00766|03/22/2006|636.38|I|0|hosted a fundraiser cocktail for the candidate|7270096|STOTHERT FOR LEGISLATURE
GUACA MAYA INC|99CON04795|06/02/2005|99CAC00442|02/08/2005|1285|I|0|catering |7050211|MICHAEL G. FAHEY FOR MAYOR
INFO USA, INC.|99CUA02837|02/13/2003|99CAC00581|07/01/2002|472.8|I|0|                                                  |6510083|STORMY FOR GOVERNOR CAMPAIGN COMMITTEE
INFO USA, INC.|99CUA02837|11/26/2002|99PPC00003|10/31/2002|15000|I|0|                                                  |6470186|NE DEMOCRATIC PARTY
INFO USA, INC.|99CUA02837|04/19/2002|99CAC00581|03/15/2002|760|I|0|                                                  |6380212|STORMY FOR GOVERNOR CAMPAIGN COMMITTEE
INFO USA, INC.|99CUA02837|04/19/2002|99CAC00581|03/08/2002|2865|I|0|                                                  |6380212|STORMY FOR GOVERNOR CAMPAIGN COMMITTEE
INFO USA, INC.|99CUA02837|05/21/2001|99BQC00065|05/03/2001|683.17|I|0|AD IN RALSTON RECORDER                            |6190006|RENOVATION & MAINTENANCE OF OUR SCHOOLS
LINCOLN OFFICE EQUIPMENT|99CUA02841|11/25/2003|99CAC00207|11/19/2003|9689|I|0|RENT OF COPIER & OFFICE FURNITURE--CAMPAIGN OFFICE|6640129|MIKE JOHANNS FOR GOVERNOR
LINCOLN OFFICE EQUIPMENT|99CUA02841|05/24/2001|99CAC00207|05/04/2001|28381|I|0|OFFICE RENT, COPIER & FAX RENT, INSTALLATION & PIC|6190009|MIKE JOHANNS FOR GOVERNOR
|99CUA02843|05/30/2001|99CAC00207|05/05/2001|375|I|0|                                                  |6190046|MIKE JOHANNS FOR GOVERNOR
FIELD PAPER CO.|99CON04803|11/30/2001|99BQC00066|03/21/2001|625|I|0|                                                  |6220118|CAN-DO COMMITTEE FOR A NEW ZOO
PLATTE VALLEY BANK(SCOTTSBLUFF)|99CON05225|11/03/2008|08BQC00212|10/16/2008|1295.2|I|0|Postage|7840135|CHILDREN FIRST COMMITTEE
ELI LILLY & COMPANY PAC|99CON05483|10/15/2002|99CAC00207|09/24/2002|837.83|I|0|                                                  |6450087|MIKE JOHANNS FOR GOVERNOR
ENGINEERING AUTOMATION & DESIG|99CON05516|02/26/2004|99PPC00023|02/20/2004|1400|I|0|                                                  |6690136|DOUGLAS COUNTY DEMOCRATIC PARTY
BUSINESS MANAGEMENT SOLUTIONS|99CON05570|04/02/2002|99CAC00564|12/31/2001|5000|I|0|                                                  |6370016|BRAD KUIPER FOR STATE TREASURER
SECURECARE OF NEBRASKA, INC|99CUA02925|01/10/2005|99CAC00562|12/27/2004|5000|I|0|SHARE RESEARCH OF BALLOT RESEARCH                 |6900179|BRUNING FOR ATTORNEY GENERAL
CORNERSTONE BANK, AURORA|99CON05604|05/21/2002|99BQC00071|03/05/2002|100|I|0|                                                  |6410025|CITIZENS FOR PASS PROGRESS OF AURORA SCHOOL SYSTEM
CORNERSTONE BANK, AURORA|99CON05604|05/21/2002|99BQC00071|01/11/2002|250|I|0|                                                  |6410025|CITIZENS FOR PASS PROGRESS OF AURORA SCHOOL SYSTEM
TELESIS, INC|99CUA02928|03/15/2004|99CAC00017|09/18/2003|360|I|0|                                                  |6730091|NORTH LINCOLN VOTERS FOR LANDIS
TELESIS, INC|99CUA02928|04/11/2002|99CAC00207|04/03/2002|3875|I|0|                                                  |6380002|MIKE JOHANNS FOR GOVERNOR
CARGILL INCORPORATED|99CUA02934|10/25/2006|99CAC00619|08/17/2006|608|I|0|meat|7380113|ARNOLD STUTHMAN CAMPAIGN FUND
CARGILL INCORPORATED|99CUA02934|10/25/2006|99CAC00619|05/20/2006|369.18|I|0|meat|7380113|ARNOLD STUTHMAN CAMPAIGN FUND
DIXIE QUICKS|99CON05926|05/20/2002|99CAC00581|04/12/2002|1000|I|0|                                                  |6410027|STORMY FOR GOVERNOR CAMPAIGN COMMITTEE
VALENTINO\'S|99CUA02944|06/29/2011|99CAC00011|05/03/2011|417.8|I|0|PIZZA & BREADSTICKS|8480125|JON CAMP FOR CITY COUNCIL COMMITTEE
VALENTINO\'S|99CUA02944|06/11/2002|99CAC00207|05/14/2002|349|I|0|                                                  |6410150|MIKE JOHANNS FOR GOVERNOR
WAL-MART STORES, INC|99CUA02948|05/09/2011|05CAC00722|04/21/2011|2522.43|I|0|Easter Items [toys, candy, etc.]|8470109|GOVERNOR HEINEMAN COMMITTEE
WAL-MART STORES, INC|99CUA02948|05/09/2011|05CAC00722|04/21/2011|344.89|I|0|Easter Items [toys, candy, etc.]|8470109|GOVERNOR HEINEMAN COMMITTEE
SAMSON LAW OFFICE PC, LLO|99CON06006|11/04/2002|99CAC00565|05/31/2002|90|P|0|PREPARATION OF B-1, GENERAL BOOKKEEPING           |6470098|MINES FOR LEGISLATURE
TYSON FOODS, INC|99CON06054|02/02/2010|05CAC00722|01/19/2010|3000|I|0|event services|8100117|GOVERNOR HEINEMAN COMMITTEE
TYSON FOODS, INC|99CON06054|06/14/2005|05CAC00722|06/09/2005|700|I|0|co-sponsor of fundraiser|7060134|GOVERNOR HEINEMAN COMMITTEE
AMERICAL INC|99CUA02953|08/08/2002|99BQC00073|07/30/2002|337.5|I|0|                                                  |6430071|CITIZENS FOR EXCELLENCE IN DIST #66
COUNTRYSIDE VILLAGE INC|99CUA02954|08/13/2002|99BQC00073|08/01/2002|400|I|0|                                                  |6430108|CITIZENS FOR EXCELLENCE IN DIST #66
TINCHER CHEVROLET|99CON06128|05/16/2007|07BQC00153|04/16/2007|2904.5|I|0|petition circulators|7570078|CONCERNED CITIZENS FOR RESPONSIBLE GOV. 
NEBRASKALAND DISTRIBUTORS, LLC|99CON06410|11/01/2011|05CAC00722|10/05/2011|485|I|0|BEVERAGES FOR TAILGATE PARTIES|8500007|GOVERNOR HEINEMAN COMMITTEE
FAES, USA|99CON06450|10/10/2002|99CAC00613|09/28/2002|1013.61|I|0|                                                  |6450022|NE VOTERS FOR SUSTAINABLE ENERGY
GALLUP ORGANIZATION, THE|99CON06748|08/30/2004|99BQC00074|08/01/2004|5267.2|I|0|                                                  |6840051|GAMBLING WITH THE GOOD LIFE 
GALLUP ORGANIZATION, THE|99CON06748|08/02/2004|99BQC00074|07/01/2004|8808.4|I|0|LOANED EXECUTIVE                                  |6830149|GAMBLING WITH THE GOOD LIFE 
GALLUP ORGANIZATION, THE|99CON06748|07/12/2004|99BQC00074|06/21/2004|2438.4|P|0|ADMINISTRATIVE ASSISTANCE                         |6830010|GAMBLING WITH THE GOOD LIFE 
HY-VEE FOOD STORE|99CON06783|11/08/2011|05CAC00722|10/29/2011|5579|I|0|DONATION OF PRODUCTS FOR TAILGATE OCT 29, 2011|8500027|GOVERNOR HEINEMAN COMMITTEE
HY-VEE FOOD STORE|99CON06783|10/11/2007|05CAC00722|09/15/2007|4900|I|0|Donation of products for tailgate party|7600010|GOVERNOR HEINEMAN COMMITTEE
HY-VEE FOOD STORE|99CON06783|12/05/2008|05CAC00722|11/08/2008|4926|I|0|None|7580038|GOVERNOR HEINEMAN COMMITTEE
HY-VEE FOOD STORE|99CON06783|12/08/2009|05CAC00722|11/07/2009|4900|I|0|Donation of products for tailgate party|8050084|GOVERNOR HEINEMAN COMMITTEE
HY-VEE FOOD STORE|99CON06783|01/06/2010|05CAC00722|12/08/2009|500|I|0|contribution|8060085|GOVERNOR HEINEMAN COMMITTEE
HY-VEE FOOD STORE|99CON06783|11/04/2010|05CAC00722|10/16/2010|5600|I|0|products for tailgate party|8310008|GOVERNOR HEINEMAN COMMITTEE
HY-VEE FOOD STORE|99CON06783|10/12/2006|05CAC00722|09/30/2006|3000|I|0|food & labor for tailgate party|7370086|GOVERNOR HEINEMAN COMMITTEE
HY-VEE FOOD STORE|99CON06783|10/05/2005|05CAC00722|09/13/2005|1700|I|0|food & labor for tailgate party at mansion|7080215|GOVERNOR HEINEMAN COMMITTEE
SCHROCK INNOVATIONS, INC.|99CUA03001|04/02/2007|06CAC01009|02/01/2007|1198|I|0|website for campaign|7550094|JOHN SPATZ FOR CITY COUNCIL 
SCHROCK INNOVATIONS, INC.|99CUA03001|02/13/2003|99CAC00542|01/17/2003|7928.89|I|0|                                                  |6510093|FRIENDT FOR OUR FUTURE
PLATTE COUNTY AMBULANCE CO.|99CUA03004|03/09/2005|99CAC00717|03/02/2005|500|I|0|sign for use|6950221|SHAWN TRAUDT FOR CITY COUNCIL
PLATTE COUNTY AMBULANCE CO.|99CUA03004|03/09/2005|99CAC00717|03/02/2005|500|I|0|use of sign|0|SHAWN TRAUDT FOR CITY COUNCIL
UNITED DISTILLERS PRODUCTS|99CUA03037|08/19/2004|99CAC00321|08/09/2004|300|I|0|GOLF PRIZES FOR FUNDRAISER                        |6830243|RAMON JANSSEN FOR STATE LEGISLATURE
UNITED DISTILLERS PRODUCTS|99CUA03037|08/25/2003|99CAC00321|08/04/2003|300|I|0|                                                  |6630213|RAMON JANSSEN FOR STATE LEGISLATURE
CORPORATE ART CONCEPTS|99CUA03038|08/29/2003|99CAC00645|08/27/2003|450|I|0|ARTWORK                                           |6630208|PAT SHANNON FOR LEGISLATURE COMMITTEE
WAITT OUTDOOR, LLC|99CUA03040|05/11/2009|08CAC01237|04/15/2009|9200|E|0|not listed|8010118|JIM SUTTLE FOR MAYOR OF OMAHA
WAITT OUTDOOR, LLC|99CUA03040|05/11/2009|08CAC01183|04/15/2009|2985|E|0|not listed|8010118|FESTERSEN FOR CITY COUNCIL
WAITT OUTDOOR, LLC|99CUA03040|05/11/2009|08CAC01186|04/09/2009|1500|E|0|not listed|8010118|BLUMENTHAL FOR CITY COUNCIL
WAITT OUTDOOR, LLC|99CUA03040|03/10/2009|08CAC01312|03/28/2009|12200|I|0|1 mo rental for 4 bill-brands production |7930077|VOKAL FOR MAYOR
PETERSEN PRINTING|99CON06982|01/15/2004|99BQC00086|09/03/2003|701.35|I|0|                                                  |6650209|NEBRASKA TAXPAYERS ASSOCIATION PETITIONS COMMITTEE
